# index (int), wavelength (um), xField (degrees), yField (degrees), z offset (mm, increases towards wok), yCentroid (mm), xCentroid (mm), GENC (um), SSRMS (mm)
0,5.4000000000e-01,-6.3509781769e-01,-2.0113385498e-01,-2.6967258565e+00,-6.6422439139e+01,-2.0974251705e+02,1.1944866180e+01,9.5404731236e-03
1,5.4000000000e-01,-1.3021179769e-01,-5.8580725937e-01,-2.2331780009e+00,-1.9335465601e+02,-4.2976956662e+01,1.0155773163e+01,7.8841297296e-03
2,5.4000000000e-01,-2.3010797759e-01,-1.7336615483e-01,-6.9438663421e-01,-5.7114768664e+01,-7.5808307886e+01,4.6240997314e+00,2.3197065013e-03
3,5.4000000000e-01,-6.2731512860e-01,-1.8175269658e-01,-2.6012235301e+00,-6.0015019915e+01,-2.0714809576e+02,1.1579799652e+01,9.1997587013e-03
4,5.4000000000e-01,-4.7023078459e-01,2.4462261801e-01,-1.7941899359e+00,8.0696401752e+01,-1.5512285348e+02,8.2395172119e+00,6.3101241113e-03
5,5.4000000000e-01,-5.8460856317e-01,-7.6247944685e-01,-5.3487181330e+00,-2.5263011023e+02,-1.9369200205e+02,1.9935131073e+01,1.8776330865e-02
6,5.4000000000e-01,-3.3962033307e-01,1.4045736788e-01,-9.8401659741e-01,4.6289057663e+01,-1.1192618511e+02,6.0352325439e+00,3.3861801026e-03
7,5.4000000000e-01,3.2421254859e-01,-2.6218368390e-01,-1.1995798692e+00,-8.6427840089e+01,1.0687581135e+02,6.5129852295e+00,4.1684528015e-03
8,5.4000000000e-01,5.6545015901e-01,-1.3139094998e-01,-2.1047372724e+00,-4.3359441220e+01,1.8660618066e+02,9.6269471732e+00,7.4249566928e-03
9,5.4000000000e-01,-4.3898354680e-01,3.9472257236e-01,-2.1687586672e+00,1.3027165002e+02,-1.4487981247e+02,9.8729133606e+00,7.6534568277e-03
10,5.4000000000e-01,2.6226863902e-01,-9.7736591632e-01,-5.9077517610e+00,-3.2406269124e+02,8.6951777628e+01,2.1993350983e+01,2.0641199258e-02
11,5.4000000000e-01,-9.6241345393e-01,-1.7667361997e-01,-5.5390695398e+00,-5.8547077241e+01,-3.1895939740e+02,2.0625591278e+01,1.9415400655e-02
12,5.4000000000e-01,-7.6143327560e-01,-3.4694161323e-01,-4.1151630242e+00,-1.1477247022e+02,-2.5190323063e+02,1.6630458832e+01,1.4547772309e-02
13,5.4000000000e-01,5.2751999119e-01,-2.6629862995e-01,-2.1725500425e+00,-8.7887079231e+01,1.7410219138e+02,9.8902702332e+00,7.6671422387e-03
14,5.4000000000e-01,5.6031102004e-01,2.6813125182e-01,-2.3756531058e+00,8.8513597844e+01,1.8497052355e+02,1.0708522797e+01,8.3940528503e-03
15,5.4000000000e-01,7.2279915081e-01,4.4061945067e-01,-4.2060060627e+00,1.4577953130e+02,2.3914709420e+02,1.6867351532e+01,1.4864099707e-02
16,5.4000000000e-01,9.3854600956e-01,1.1987461798e-01,-5.1946783707e+00,3.9707877480e+01,3.1091654871e+02,1.9425487518e+01,1.8256421370e-02
17,5.4000000000e-01,3.3821589323e-01,-5.9191946771e-01,-2.8127040691e+00,-1.9550919248e+02,1.1170893525e+02,1.2399578094e+01,9.9533663906e-03
18,5.4000000000e-01,1.3819291761e-01,-7.7296362928e-01,-3.6529371156e+00,-2.5557443304e+02,4.5689729822e+01,1.5381145477e+01,1.2929065972e-02
19,5.4000000000e-01,7.0965277877e-01,-7.5558786966e-01,-6.1871415975e+00,-2.5060475568e+02,2.3536791668e+02,2.2969913483e+01,2.1558106231e-02
20,5.4000000000e-01,8.7871581426e-01,-1.1876638579e-01,-4.5915809850e+00,-3.9311774654e+01,2.9087829855e+02,1.7819309235e+01,1.6197284830e-02
21,5.4000000000e-01,2.4470580831e-01,-7.6689942440e-01,-3.8258558795e+00,-2.5362278299e+02,8.0922733530e+01,1.5878772736e+01,1.3539691885e-02
22,5.4000000000e-01,-2.8500639124e-01,7.0360037901e-02,-7.1205237560e-01,2.3180258975e+01,-9.3896651206e+01,4.7530364990e+00,2.3856877747e-03
